Year,Month,Scheme_Name,No_of_Schemes,No_of_Folios,Funds_Mobilized,Redemption,Net_Inflow,AUM,AAUM
2026,February,Short Duration Fund,25.0,569039.0,2456.45862277001,4373.26817229,-1916.80954952,133399.04416862,133295.51742003
2026,February,Medium Duration Fund,13.0,241737.0,387.83614798,458.092664360001,-70.2565163800009,26376.91926461,26281.13836973
2026,February,Medium to Long Duration Fund,13.0,101256.0,28.2147922300001,299.43258761,-271.21779538,11321.51429704,11432.11758154
2026,February,Long Duration Fund,11.0,81398.0,153.209607819999,782.136637080001,-628.927029260001,15671.68312661,15806.6977869
2026,February,Dynamic Bond Fund,22.0,227542.0,214.31769873,765.806269369999,-551.488570639999,34439.09349532,34448.31040578
2026,February,Corporate Bond Fund,21.0,573786.0,1673.77810187,3975.92051263001,-2302.14241076,194780.95596255,194992.93282184
2026,February,Credit Risk Fund,14.0,199856.0,167.72830363,261.91829231,-94.1899886799997,19966.41847906,19934.92402589
2026,February,Banking and PSU Fund,20.0,239763.0,447.09189519,1919.85832381,-1472.76642862,77138.93681465,77708.44193697
2026,February,Gilt Fund,23.0,208248.0,1263.95710399,1272.86277245,-8.9056684599982,37363.21656853,36854.20096474
2026,February,Gilt Fund with 10 year constant duration,5.0,36717.0,350.07921743,275.46039653,74.6188208999999,4988.1517057,4976.54803188
2026,February,Floater Fund,12.0,198069.0,1368.0794356,1312.1970207,55.8824148999993,53026.7335055,52822.78672466
2026,February,Sub Total - I (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi),335.0,8193005.0,1206533.990790891,1164427.6796360202,42106.311154870935,1943688.41826909,1982500.85550257
2026,February,Multi Cap Fund,32.0,11374795.0,4387.92141354,2454.38749466,1933.53391888,221586.09496447,222464.01148812
2026,February,Large Cap Fund,34.0,17074655.0,5537.86924821,3426.19374871,2111.6754995,411231.73730301,415950.81511116
2026,February,Large & Mid Cap Fund,33.0,13582421.0,5841.74824864,2704.01794429,3137.73030435,331893.1014504,332993.58591292
2026,February,Mid Cap Fund,32.0,24460976.0,7854.60804985999,3851.61358478,4002.99446508,462097.66640248,462469.544697
2026,February,Small Cap Fund,34.0,27721310.0,7591.52195978,3710.46422293,3881.05773685,363536.98175698,364961.0653943
2026,February,Dividend Yield Fund,11.0,1202537.0,395.08155954,373.85870037,21.2228591699995,32643.01954515,32788.54569326
2026,February,Value Fund/Contra Fund,25.0,8927937.0,2566.1783259,1839.11237818,727.065947719999,215264.76476065,216730.33144998
2026,February,Focused Fund,28.0,5487816.0,2467.1430643,1566.4257292,900.717335100002,172879.66270767,174581.19074295
2026,February,Sectoral/Thematic Funds,246.0,31953492.0,13094.12896744,10106.8432661,2987.28570134001,529804.20185675,531410.45416687
2026,February,ELSS,41.0,16468213.0,1295.0442957,1945.06904814,-650.024752439997,245351.53695811,248089.14493479
2026,February,Flexi Cap Fund,44.0,22945488.0,11044.8398199,4120.18550955001,6924.65431034999,553187.14038143,557484.96083044
2026,February,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),560.0,181199640.0,62076.08495280998,36098.171626910014,25977.9133259,3539475.9080871,3559923.65042179
2026,February,Conservative Hybrid Fund,18.0,579547.0,369.64113142,437.50883858,-67.8677071600005,29737.15769212,29744.41180982
2026,February,Balanced Hybrid Fund/Aggressive Hybrid Fund,31.0,6219899.0,3464.7081994,2045.50026908,1419.20793032,252393.85970384,254563.7875616
2026,February,Dynamic Asset Allocation/Balanced Advantage Fund,36.0,5670757.0,4745.21078564,3223.63977797,1521.57100766999,323655.44092959,325355.66783123
2026,February,Multi Asset Allocation Fund,33.0,4908663.0,10151.08691955,1674.83111466,8476.25580489001,183245.91081092,196730.60644971
2026,February,Arbitrage Fund,36.0,783210.0,20387.379805,19795.53132348,591.848481519963,273568.7273762,333631.83441963
2026,February,Equity Savings Fund,24.0,526295.0,1748.1517134,1705.79266455,42.3590488499995,50498.04753499,55250.27162178
2026,February,Sub Total - III (i+ii+iii+iv+v+vi),178.0,18688371.0,40866.17855441,28882.803988320004,11983.374566089962,1113099.1440476598,1195276.57969377
2026,February,Retirement Fund,29.0,3055597.0,293.78622218,275.41608913,18.3701330499996,32229.11399135,32619.67499676
2026,February,Childrens Fund,12.0,3229968.0,285.08460974,56.3511418200001,228.73346792,25434.38080021,25557.8117735
2026,February,Sub Total - IV (i+ii),41.0,6285565.0,578.87083192,331.7672309500001,247.1036009699996,57663.494791560006,58177.48677026
2026,February,Index Funds,356.0,14780965.0,10331.99240117,7098.55680127,3233.43559990001,324567.30240034,325079.04855401
2026,February,GOLD ETF,25.0,12089782.0,7755.19200791999,2500.23790165,5254.95410626999,183325.42977655,177591.04902517
2026,February,Other ETFs,296.0,27120892.0,25137.3275288,20650.17901056,4487.14851824002,976208.42512089,980273.32930154
2026,February,Fund of funds investing overseas,52.0,1727097.0,1412.53856709,508.76545215,903.773114940001,39595.60863712,38666.72400056
2026,February,Sub Total - V (i+ii+iii+iv),729.0,55718736.0,44637.05050497999,30757.73916563,13879.311339350024,1523696.7659349,1521610.1508812802
2026,February,Total A-Open ended Schemes,1843.0,270085317.0,1354692.175635011,1260498.1616478304,94194.01398718092,8177623.73113031,8317488.72326967
2026,February,Fixed Term Plan,72.0,56636.0,378.303881,0.0,378.303881,15215.48009179,14868.38552327
2026,February,Capital Protection Oriented Schemes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,February,Infrastructure Debt Fund,3.0,19.0,0.0,0.0,0.0,913.7354179,910.8403786
2026,February,Other Debt Scheme,1.0,177809.0,14.99,44.27,-29.28,5019.12,5088.88
2026,February,Sub Total (i+ii+iii+iv),76.0,234464.0,393.293881,44.27,349.023881,21148.33550969,20868.10590187
2026,February,ELSS,15.0,250763.0,0.0,12.83644734,-12.83644734,4153.95103196,4220.39956638
2026,February,Other Equity Schemes,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,February,Sub Total (i+ii),15.0,250763.0,0.0,12.83644734,-12.83644734,4153.95103196,4220.39956638
2026,February,Total B -Close ended Schemes,91.0,485227.0,393.293881,57.10644734,336.18743365999995,25302.28654165,25088.50546825
2026,February,Total C Interval Schemes,3.0,911.0,0.0,0.200499999999998,-0.200499999999998,30.3325,39.3426
2026,February,Grand Total,1937.0,270571455.0,1355085.469516011,1260555.4685951704,94530.00092084092,8202956.35017196,8342616.571337921
2020,January,Overnight Fund,30.0,46763.0,526475.9486449917,503823.54925037385,22652.39939461788,54578.73208075396,52524.982562220655
2020,January,Liquid Fund,40.0,1779897.0,490171.90435711294,430489.61107994616,59682.293277166784,485061.7600952907,516038.894889257
2020,January,Ultra Short Duration Fund,29.0,923362.0,25319.359339890216,17166.612486981554,8152.746852908662,100503.48431711015,100317.43341607468
2020,January,Low Duration Fund,26.0,1117109.0,16044.580270514009,10482.48778217184,5562.0924883421685,97526.77706011332,97460.60046924744
2020,January,Money Market Fund,19.0,358980.0,28691.631707785607,21701.986352037,6989.645355748609,81256.1537730786,81955.82948899252
2020,January,Short Duration Fund,28.0,500225.0,6124.491804880243,3220.8641228655106,2903.6276820147323,99389.36506019231,98418.88116447291
2020,January,Medium Duration Fund,16.0,266169.0,659.147482066106,912.066954733,-252.91947266689385,30439.71425955893,30554.9613032706
2020,January,Medium to Long Duration Fund,13.0,108334.0,63.42684990731596,150.48731862969453,-87.06046872237857,9835.796206137087,9847.509147941708
2020,January,Long Duration Fund,2.0,25452.0,22.758677724269944,24.71239601099998,-1.953718286730037,1471.0816962138367,1463.681954450199
2020,January,Dynamic Bond Fund,28.0,269892.0,472.4844528875401,556.2255611029987,-83.74110821545855,18638.15609206952,18749.793802617856
2020,January,Corporate Bond Fund,20.0,359308.0,3981.8342198059618,2012.5158030129933,1969.3184167929685,81488.4973522028,80433.26196898939
2020,January,Credit Risk Fund,21.0,574494.0,783.9134222286448,1998.615286445005,-1214.7018642163605,61611.44084103955,62153.99071844167
2020,January,Banking and PSU Fund,19.0,162159.0,4699.5968425198735,1666.66449929378,3032.932343226093,74561.88851520278,73010.95314036614
2020,January,Gilt Fund,21.0,100830.0,355.2846580096798,867.9103550866507,-512.6256970769709,8416.804201764917,8582.515024197035
2020,January,Gilt Fund with 10 year constant duration,4.0,30997.0,47.48813911000002,30.80623508000002,16.68190403,784.1661302307225,780.0910971026094
2020,January,Floater Fund,7.0,164375.0,6044.784585230598,5547.906418450995,496.8781667796029,36173.32958898885,36721.93868785193
2020,January,Sub Total - I (1+2+3+4+5+6+7+8+9+10+11+12+13+14+15+16),323.0,6788346.0,1109958.6354546645,1000653.021902222,109305.6135524427,1241737.1472699482,1269015.318835494
2020,January,Multi Cap Fund,35.0,9032263.0,4203.430252286747,2481.136257496284,1722.293994790463,155925.1171990564,155669.5725588583
2020,January,Large Cap Fund,30.0,9679200.0,3883.175996516744,2729.1807140289275,1153.9952824878164,154135.1234305228,156102.70577322814
2020,January,Large & Mid Cap Fund,27.0,4633824.0,1834.194300501933,1141.745795157889,692.448505344044,58771.70456785028,58326.02609355038
2020,January,Mid Cap Fund,26.0,6350812.0,3290.8690876669825,1492.7093175132486,1798.159770153734,91197.40720311356,88523.16515816594
2020,January,Small Cap Fund,21.0,5032844.0,2093.8924708009945,1021.20908627859,1072.6833845224046,52481.60887871694,51161.22946297005
2020,January,Dividend Yield Fund,6.0,475387.0,22.546850463999988,86.30764322699997,-63.76079276299998,4415.609351087785,4498.956201650316
2020,January,Value Fund/Contra Fund,18.0,4184889.0,812.7966225489981,1551.8769778943642,-739.0803553453661,55674.97905520712,56478.56118177302
2020,January,Focused Fund,22.0,3395744.0,2165.9900437339984,860.8507874033057,1305.139256330693,50209.24913503086,49529.07312005134
2020,January,Sectoral/Thematic Funds,99.0,6438371.0,1723.8300142735188,1720.0344976812976,3.7955165922212473,65598.66250547404,65727.4765498082
2020,January,ELSS,44.0,12074850.0,1889.965369600548,958.2409287978136,931.7244408027344,101228.0619944058,101540.8509645806
2020,January,Sub Total - II (17+18+19+20+21+22+23+24+25+26),328.0,61298184.0,21920.69100839446,14043.29200547872,7877.399002915745,789637.5233204656,787557.6170646361
2020,January,Conservative Hybrid Fund,21.0,395884.0,95.99851696712244,421.3614269911259,-325.36291002400344,12732.014031713195,12969.302447116625
2020,January,Balanced Hybrid Fund/Aggressive Hybrid Fund,33.0,5286230.0,2659.537760817678,3919.5357827632906,-1259.998021945612,133639.72168438102,135885.8712910073
2020,January,Dynamic Asset Allocation/Balanced Advantage,22.0,2598167.0,3211.946794633637,1911.3041591504589,1300.6426354831783,98056.08054991072,98990.26317095252
2020,January,Multi Asset Allocation,7.0,612841.0,537.0947461809997,277.2115891848389,259.8831569961608,13304.523882787442,13534.192280534391
2020,January,Arbitrage Fund,24.0,298442.0,5838.658077694374,4138.638561306667,1700.019516387707,85460.03605166686,85980.63509646183
2020,January,Equity Savings,23.0,339436.0,159.19967277131173,574.8654868715721,-415.6658141002604,14278.193042392437,14676.807871175984
2020,January,Sub Total - III (27+28+29+30+31+32),130.0,9531000.0,12502.435569065125,11242.917006267951,1259.5185627971705,357470.56924285163,362037.0721572487
2020,January,Retirement Fund,24.0,2542988.0,240.57848292699964,152.259116393,88.31936653399964,10425.281756368344,10439.314531066884
2020,January,Childrens Fund,9.0,2892610.0,70.43521589059287,42.13044184771417,28.304774042878705,8748.402258708677,8749.052813485716
2020,January,Sub Total - IV (33+34),33.0,5435598.0,311.0136988175925,194.38955824071417,116.62414057687836,19173.684015077022,19188.3673445526
2020,January,Index Funds,32.0,454684.0,628.3055999023827,481.4785352463041,146.82706465607862,7944.453674614031,8081.573672592467
2020,January,GOLD ETF,11.0,461302.0,226.19272088999992,24.054543421898984,202.1381774681009,6207.000449823685,5938.756437500026
2020,January,Other ETFs,76.0,1620693.0,5796.798789428998,3924.068441380012,1872.7303480489863,175309.33455179358,178595.6455862025
2020,January,Fund of funds investing overseas,29.0,163213.0,168.9802712610001,45.50822200700003,123.47204925400008,2815.5895239339734,2741.763095076327
2020,January,Sub Total - V (35+36+37+38),148.0,2699892.0,6820.27738148238,4475.109742055215,2345.167639427166,192276.3782001653,195357.7387913713
2020,January,Total A-Open ended Schemes,962.0,85753020.0,1151513.053112424,1030608.7302142648,120904.32289815963,2600295.302048508,2633156.1141933026
2020,January,Fixed Term Plan,739.0,854887.0,162.07769850799968,503.5428408909975,-341.4651423829978,139514.33097487758,139147.1307946358
2020,January,Capital Protection Oriented Schemes ,30.0,118305.0,0.0,34.38732685900368,-34.38732685900368,4720.0230834154345,4729.16774353713
2020,January,Infrastructure Debt Fund,9.0,89.0,0.0,0.0,0.0,2411.290988696397,2406.2138316440005
2020,January,Other Debt,33.0,83390.0,0.0,48.15722852499994,-48.15722852499994,3518.005699394999,3708.7824972557273
2020,January,Sub Total (i+ii+iii+iv),811.0,1056671.0,162.07769850799968,586.0873962750011,-424.0096977670014,150163.6507463844,149991.29486707266
2020,January,ELSS,25.0,474309.0,0.0,28.302253718999964,-28.302253718999964,4409.107024236833,4412.480394436708
2020,January,Others,91.0,1245179.0,0.0,301.31535773300016,-301.31535773300016,29403.898288778662,29724.33775254892
2020,January,Sub Total (i+ii),116.0,1719488.0,0.0,329.6176114520001,-329.6176114520001,33813.0053130155,34136.81814698562
2020,January,Total B -Close ended Schemes,927.0,2776159.0,162.07769850799968,915.7050077270012,-753.6273092190015,183976.6560593999,184128.11301405827
2020,January,Total C Interval Schemes,23.0,3974.0,0.02,2.188726031000101,-2.17,1531.7121336343937,1529.5448835459172
2020,January,Grand Total (A + B + C),1912.0,88533153.0,1151675.150810932,1031526.6239480228,120148.52558894064,2785803.670241542,2818813.7720909067
2021,January,Overnight Fund,30.0,119101.0,246162.7026422,245492.5873247,670.115317499993,65996.69851289,84959.21853179
2021,January,Liquid Fund,38.0,2202369.0,232868.38463072,278184.07717908,-45315.69254836,337311.46580657,381854.17900766
2021,January,Ultra Short Duration Fund,29.0,781845.0,20705.74169754,20154.13392988,551.60776766,100909.10492351,103669.33909622
2021,January,Low Duration Fund,26.0,1234822.0,24023.688027,32064.4562241,-8040.7681971,142318.34652527,145648.6712081
2021,January,Money Market Fund,20.0,471544.0,21301.89685355,22345.26418708,-1043.36733353,86527.90788246,90416.00784117
2021,January,Short Duration Fund,26.0,708955.0,14130.44775221,7237.81716207,6892.63059014,164590.56823853,164644.6997381
2021,January,Medium Duration Fund,17.0,293185.0,2381.29374118,539.5417706,1841.75197058,31228.25729946,30539.34035828
2021,January,Medium to Long Duration Fund,13.0,125993.0,244.44095356,646.97942614,-402.53847258,11807.15361572,12011.6015341
2021,January,Long Duration Fund,2.0,30991.0,34.5333,56.6965,-22.1632,2569.6433,2569.6515
2021,January,Dynamic Bond Fund,26.0,291870.0,1374.25967328,589.11079786,785.14887542,27543.82365285,27274.98322932
2021,January,Corporate Bond Fund,20.0,707062.0,13610.21030449,8181.70428291,5428.50602158,164006.5020523,165402.65078911
2021,January,Credit Risk Fund,18.0,332923.0,874.31018433,507.87012171,366.44006262,28967.10520102,28756.35459931
2021,January,Banking and PSU Fund,22.0,399446.0,9473.37781,7733.26217014,1740.11563986,127518.89833468,129212.02698061
2021,January,Gilt Fund,21.0,227141.0,790.80563489,831.42582324,-40.62018835,18532.45219648,18502.28273944
2021,January,Gilt Fund with 10 year constant duration,4.0,61477.0,119.3533998,67.758114,51.5952858,1650.4946197,1637.8021357
2021,January,Floater Fund,8.0,240677.0,7189.17414078,4060.69462876,3128.47951202,62638.32197851,61978.39353143
2021,January,Sub Total - I (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi+xii+xiii+xiv+xv+xvi),320.0,8229401.0,595284.6207455298,628693.3796422697,-33408.75889674001,1374116.7441399496,1449077.2028203402
2021,January,Multi Cap Fund  $$,19.0,5375283.0,-10352.67276983,-13210.57412444,2857.90135461,87826.70157319,92144.71236494
2021,January,Large Cap Fund,32.0,10376428.0,3513.96376809,6367.39771564,-2853.43394755,166019.80610017,174416.72043697
2021,January,Large & Mid Cap Fund,28.0,4883422.0,1992.70303866,2180.13435965,-187.43132099,68648.73195871,70947.40275602
2021,January,Mid Cap Fund,26.0,6467362.0,2503.72180562,3710.05662436,-1206.33481874,102869.20272994,106640.76739043
2021,January,Small Cap Fund,24.0,4972903.0,1452.3741713,3024.73233286,-1572.35816156,61157.86625849,63386.07872301
2021,January,Dividend Yield Fund,7.0,504013.0,146.75470538,146.53849238,0.216212999999982,6197.4144486,6431.8778557
2021,January,Value Fund/Contra Fund,18.0,3786224.0,789.03816015,2428.66325966,-1639.62509951,57397.37473544,60102.73551981
2021,January,Focused Fund,25.0,3801726.0,1656.82038235,2141.46169182,-484.64130947,62154.94188446,64857.52141228
2021,January,Sectoral/Thematic Funds,105.0,7692383.0,7412.25728209,4826.01559799,2586.2416841,89007.39976785,90312.16039651
2021,January,ELSS,42.0,12369006.0,1566.90670221,2386.99222932,-820.08552711,114506.30898222,119814.16268341
2021,January,Flexi Cap Fund,16.0,4195334.0,13448.56365914,19382.23097636,-5933.66731722,75613.6614976,78461.8488007
2021,January,Sub Total - II (i+ii+iii+iv+v+vi+vii+viii+ix+x+xi),342.0,64424084.0,24130.43090516,33383.6491556,-9253.21825044,891399.4099366701,927515.98833978
2021,January,Conservative Hybrid Fund,21.0,377612.0,364.38179438,293.01169009,71.37010429,12213.02012444,12286.13073974
